,Coin,Pings,Net Vol BTC,Net Vol %,Recent Total Vol BTC,Recent Vol %,Recent Net Vol,Datetime,id
54,STEEM,8,8.44144497,13.3%,2.14591841,2.4%,-0.04645369,01:56:21 05/19/20,48
55,OMG,1,1.69002307,2.3%,7.99144055,2.3%,1.69002307,01:59:19 05/19/20,51
56,OMG,2,2.35503972,3.1%,3.09322731,0.9%,0.66501665,02:02:20 05/19/20,54
57,HIVE,0,-4.64974281,-7.8%,7.29054023,7.8%,-4.64974281,02:04:47 05/19/20,56
58,ZEC,0,-1.84363447,-0.9%,3.37323805,0.9%,-1.84363447,02:04:52 05/19/20,56
59,BAT,1,0.90969053,0.4%,0.90969053,0.4%,0.90969053,02:07:19 05/19/20,59
60,ZEC,1,-0.52491575,0.3%,1.65655987,0.4%,-0.05447499,02:07:54 05/19/20,59
61,XRP,1,-4.97299684,-1.0%,2.76417736,0.3%,-0.19404748,02:09:20 05/19/20,61
62,LTC,0,-0.62047322,-0.3%,2.9546524,0.3%,-0.62047322,02:09:43 05/19/20,61
63,VET,1,2.37251394,1.2%,2.37251394,1.2%,2.37251394,02:11:30 05/19/20,63
64,XTZ,0,-3.4507931000000003,-0.8%,5.2674754,0.8%,-3.4507931000000003,02:14:25 05/19/20,66
65,TRX,1,0.8511934000000001,0.4%,0.9897278,0.4%,0.8511934000000001,02:16:18 05/19/20,68
66,ERD,1,2.559498,23.0%,2.559498,23.0%,2.559498,02:16:51 05/19/20,68
67,RVN,2,1.65426015,1.5%,1.389216,0.7%,0.31944576,02:17:36 05/19/20,69
68,INS,5,5.44592726,6.2%,1.46922516,1.1%,0.81717304,02:17:49 05/19/20,69
69,QTUM,1,0.86372149,1.5%,0.95966149,1.5%,0.86372149,02:19:39 05/19/20,71
70,INS,6,5.67390591,7.6%,2.01393731,1.5%,0.22797865,02:19:49 05/19/20,71
71,NANO,1,0.78664235,0.7%,0.78664235,0.7%,0.78664235,02:21:33 05/19/20,73
72,WRX,1,1.48936084,1.3%,1.50075884,1.3%,1.48936084,02:21:35 05/19/20,73
73,QTUM,2,1.99682099,3.1%,1.1423673,1.7%,1.1330995000000001,02:21:37 05/19/20,73
74,ENJ,4,3.9280472,1.8%,1.08124225,0.5%,0.99429445,02:22:24 05/19/20,74
75,ICX,2,1.96011509,2.6%,1.0481987,1.0%,0.63610108,02:22:35 05/19/20,74
76,VET,2,4.19106092,2.2%,1.81854698,0.9%,1.81854698,02:29:31 05/19/20,81
77,VET,3,6.26399748,3.4%,2.50030156,1.3%,2.07293656,02:31:30 05/19/20,83
78,STEEM,12,11.49372406,20.3%,2.43717911,2.2%,1.03578175,02:34:21 05/19/20,86
79,ICX,3,2.60488279,3.4%,0.88023716,0.8%,0.6447676999999999,02:34:35 05/19/20,86
80,ADA,1,2.76905695,0.4%,2.79302185,0.4%,2.76905695,02:36:24 05/19/20,88
81,STEEM,13,11.60634079,18.9%,1.58053904,1.3%,0.19052962,02:38:21 05/19/20,90
82,STEEM,15,13.27418281,23.2%,3.81573606,3.1%,1.3147808,02:41:23 05/19/20,93
83,SNGLS,1,9.16248487,153.7%,9.16248487,153.7%,9.16248487,02:41:52 05/19/20,93
84,STEEM,16,15.04144981,25.6%,2.03075325,1.6%,-0.40069157,02:43:23 05/19/20,95
85,STEEM,16,14.77272983,24.3%,1.7237971,1.3%,-0.26871998,02:44:22 05/19/20,96
86,XTZ,1,-3.21479038,-0.5%,2.13645028,0.3%,0.23600272,02:46:23 05/19/20,98
